Date,Close
2025-09-02,471.20941162109375
2025-09-03,476.4764099121094
2025-09-04,473.34375
2025-09-05,476.2354431152344
2025-09-08,495.375732421875
2025-09-09,492.6561584472656
2025-09-10,488.21533203125
2025-09-11,485.9776916503906
2025-09-12,492.4496154785156
2025-09-15,490.8316650390625
2025-09-16,491.0726013183594
2025-09-17,495.1347961425781
2025-09-18,489.66119384765625
2025-09-19,487.0793151855469
2025-09-22,479.36810302734375
2025-09-23,482.87945556640625
2025-09-24,470.2110595703125
2025-09-25,457.37054443359375
2025-09-26,463.2916564941406
2025-09-29,463.0162353515625
2025-09-30,468.31768798828125
2025-10-01,494.5839538574219
2025-10-03,493.0348205566406
2025-10-06,490.6595458984375
2025-10-07,480.607421875
2025-10-08,469.2471618652344
2025-10-09,468.93731689453125
2025-10-10,467.4570617675781
2025-10-13,454.9263610839844
2025-10-15,390.8500061035156
2025-10-16,396.79998779296875
2025-10-17,396.6000061035156
2025-10-20,399.75
2025-10-21,401.8500061035156
2025-10-23,405.8500061035156
2025-10-24,403.29998779296875
2025-10-27,410.04998779296875
2025-10-28,411.5
2025-10-29,411.3500061035156
2025-10-30,412.45001220703125
2025-10-31,410.0
2025-11-03,417.0
2025-11-04,406.5
2025-11-06,407.8500061035156
2025-11-07,405.70001220703125
2025-11-10,410.45001220703125
2025-11-11,407.6000061035156
2025-11-12,402.1499938964844
2025-11-13,397.95001220703125
2025-11-14,391.20001220703125
2025-11-17,372.70001220703125
2025-11-18,371.29998779296875
2025-11-19,360.8500061035156
2025-11-20,359.79998779296875
2025-11-21,362.25
2025-11-24,358.29998779296875
2025-11-25,352.45001220703125
2025-11-26,359.25
2025-11-27,357.79998779296875
2025-11-28,356.79998779296875
2025-12-01,363.79998779296875
2025-12-02,361.75
2025-12-03,356.8500061035156
2025-12-04,356.45001220703125
2025-12-05,353.6000061035156
2025-12-08,348.29998779296875
2025-12-09,344.70001220703125
2025-12-10,343.3999938964844
2025-12-11,346.6499938964844
2025-12-12,347.45001220703125
2025-12-15,347.1499938964844
2025-12-16,345.45001220703125
2025-12-17,346.3500061035156
2025-12-18,345.79998779296875
2025-12-19,352.6499938964844
2025-12-22,359.1499938964844
2025-12-23,363.25
2025-12-24,359.20001220703125
2025-12-26,358.79998779296875
2025-12-29,358.6000061035156
2025-12-30,361.75
2025-12-31,367.3500061035156
2026-01-01,367.54998779296875
2026-01-02,370.3500061035156
2026-01-05,373.54998779296875
2026-01-06,368.8999938964844
2026-01-07,363.3500061035156
2026-01-08,359.45001220703125
2026-01-09,354.1499938964844
2026-01-12,350.54998779296875
2026-01-13,349.75
2026-01-14,349.79998779296875
2026-01-16,353.6000061035156
2026-01-19,344.0
2026-01-20,337.8500061035156
2026-01-21,339.25
2026-01-22,347.29998779296875
2026-01-23,344.45001220703125
2026-01-27,340.54998779296875
2026-01-28,340.45001220703125
2026-01-29,351.79998779296875
2026-01-30,350.04998779296875
2026-02-02,362.8999938964844
2026-02-03,372.04998779296875
2026-02-04,375.45001220703125
2026-02-05,374.1499938964844
2026-02-06,369.5
2026-02-09,377.3999938964844
2026-02-10,379.3500061035156
2026-02-11,384.70001220703125
2026-02-12,383.45001220703125
2026-02-13,380.25
2026-02-16,377.25
2026-02-17,382.8500061035156
2026-02-18,382.8500061035156
